edition_id,year,code,total_medals,host,gdppc,participants,hdi,country,gender_index,total_medals%,participants%,n_country
53,2008,GBR,51.0,0,36264.7905577883,238.0,4.0,Great Britain,0.094,0.0532359081419624,0.029397233201581,204.0
53,2008,GER,41.0,0,40715.4341729467,260.0,4.0,Germany,0.071,0.0427974947807933,0.0321146245059289,204.0
53,2008,AUS,46.0,0,44421.6404707281,268.0,4.0,Australia,0.063,0.0480167014613779,0.033102766798419,204.0
53,2008,KOR,32.0,0,4977.34222296625,161.0,4.0,Republic of Korea,0.062,0.0334029227557411,0.0198863636363636,204.0
53,2008,JPN,25.0,0,35496.22745171,216.0,4.0,Japan,0.078,0.0260960334029228,0.0266798418972332,204.0
53,2008,ITA,27.0,0,35942.9393461282,242.0,4.0,Italy,0.057,0.0281837160751566,0.0298913043478261,204.0
53,2008,FRA,43.0,0,36761.7920646086,257.0,4.0,France,0.084,0.0448851774530271,0.0317440711462451,204.0
53,2008,NED,16.0,0,44840.7113700653,110.0,4.0,Netherlands,0.025,0.0167014613778706,0.0135869565217391,204.0
53,2008,UKR,22.0,0,10824.07646107,233.0,3.0,Ukraine,0.188,0.022964509394572,0.0287796442687747,204.0
53,2008,KEN,16.0,0,2357.23254112996,46.0,2.0,Kenya,0.533,0.0167014613778706,0.0056818181818181,204.0
53,2008,ESP,19.0,0,32844.326112024,186.0,4.0,Spain,0.059,0.0198329853862213,0.0229743083003953,204.0
53,2008,JAM,11.0,0,7353.10712687864,46.0,3.0,Jamaica,0.35,0.011482254697286,0.0056818181818181,204.0
53,2008,POL,11.0,0,19011.5460919055,193.0,4.0,Poland,0.105,0.011482254697286,0.0238389328063241,204.0
53,2008,ETH,7.0,0,989.980387603017,28.0,1.0,Ethiopia,0.494,0.0073068893528183,0.0034584980237154,204.0
53,2008,ROU,9.0,0,16347.3435343349,83.0,4.0,Romania,0.23,0.0093945720250521,0.010251976284585,204.0
53,2008,CUB,30.0,0,6004.89386182453,115.0,3.0,Cuba,0.3,0.0313152400835073,0.0142045454545455,204.0
53,2008,CAN,20.0,0,41896.4255869481,215.0,4.0,Canada,0.069,0.0208768267223382,0.0265563241106719,204.0
53,2008,HUN,10.0,0,20380.6317638976,129.0,4.0,Hungary,0.23,0.0104384133611691,0.0159337944664032,204.0
53,2008,NOR,9.0,0,76522.0634426551,49.0,4.0,Norway,0.012,0.0093945720250521,0.0060523715415019,204.0
53,2008,BRA,17.0,0,13164.0113425742,162.0,3.0,Brazil,0.391,0.0177453027139875,0.0200098814229249,204.0
53,2008,BLR,14.0,0,16223.9968078839,146.0,4.0,Belarus,0.096,0.0146137787056367,0.0180335968379447,204.0
53,2008,CZE,7.0,0,26186.0453787816,110.0,4.0,Czechia,0.113,0.0073068893528183,0.0135869565217391,204.0
53,2008,SVK,6.0,0,22231.9881558054,52.0,4.0,Slovakia,0.184,0.0062630480167014,0.0064229249011857,204.0
53,2008,NZL,9.0,0,31444.6332354074,90.0,4.0,New Zealand,0.082,0.0093945720250521,0.0111166007905138,204.0
53,2008,GEO,7.0,0,8461.91734250787,33.0,4.0,Georgia,0.283,0.0073068893528183,0.0040760869565217,204.0
53,2008,KAZ,9.0,0,18665.7653320354,103.0,4.0,Kazakhstan,0.177,0.0093945720250521,0.0127223320158103,204.0
53,2008,DEN,7.0,0,44246.3986882078,59.0,4.0,Denmark,0.009,0.0073068893528183,0.0072875494071146,204.0
53,2008,PRK,6.0,0,3385.99979732196,45.0,,Democratic People's Republic of Korea,0.34,0.0062630480167014,0.0055583003952569,204.0
53,2008,THA,6.0,0,12768.1290769284,42.0,4.0,Thailand,0.31,0.0062630480167014,0.0051877470355731,204.0
53,2008,MGL,4.0,0,6982.14643001293,28.0,3.0,Mongolia,0.297,0.0041753653444676,0.0034584980237154,204.0
53,2008,SUI,7.0,0,56054.8838155727,76.0,4.0,Switzerland,0.018,0.0073068893528183,0.0093873517786561,204.0
53,2008,ARG,6.0,0,18520.3040835795,73.0,4.0,Argentina,0.292,0.0062630480167014,0.0090167984189723,204.0
53,2008,MEX,4.0,0,14808.0899633769,82.0,3.0,Mexico,0.352,0.0041753653444676,0.0101284584980237,204.0
53,2008,BEL,2.0,0,38117.3484155223,56.0,4.0,Belgium,0.044,0.0020876826722338,0.0069169960474308,204.0
53,2008,ZIM,4.0,0,1197.52606766824,13.0,2.0,Zimbabwe,0.519,0.0041753653444676,0.0016057312252964,204.0
53,2008,SLO,5.0,0,28473.5957291968,53.0,4.0,Slovenia,0.049,0.0052192066805845,0.006546442687747,204.0
53,2008,AZE,6.0,0,14072.6265772429,41.0,3.0,Azerbaijan,0.329,0.0062630480167014,0.0050642292490118,204.0
53,2008,INA,6.0,0,7633.16579599593,24.0,3.0,Indonesia,0.439,0.0062630480167014,0.0029644268774703,204.0
53,2008,BUL,5.0,0,14761.7147267543,53.0,3.0,Bulgaria,0.206,0.0052192066805845,0.006546442687747,204.0
53,2008,TUR,5.0,0,16182.7328044146,67.0,4.0,Turkey,0.523,0.0052192066805845,0.0082756916996047,204.0
53,2008,TPE,4.0,0,4977.34222296625,50.0,,Chinese Taipei,0.34,0.0041753653444676,0.0061758893280632,204.0
53,2008,FIN,4.0,0,40129.6533382812,54.0,4.0,Finland,0.032,0.0041753653444676,0.0066699604743083,204.0
53,2008,LAT,3.0,0,20342.1982902556,36.0,4.0,Latvia,0.142,0.0031315240083507,0.0044466403162055,204.0
53,2008,DOM,2.0,0,10225.5288424606,22.0,,Dominican Republic,0.433,0.0020876826722338,0.0027173913043478,204.0
53,2008,EST,2.0,0,24429.0222103868,43.0,4.0,Estonia,0.093,0.0020876826722338,0.0053112648221343,204.0
53,2008,POR,2.0,0,25590.8804355362,73.0,4.0,Portugal,0.076,0.0020876826722338,0.0090167984189723,204.0
53,2008,TTO,2.0,0,31434.3039014147,24.0,4.0,Trinidad and Tobago,0.264,0.0020876826722338,0.0029644268774703,204.0
53,2008,IND,3.0,0,4030.65437807005,50.0,2.0,India,0.437,0.0031315240083507,0.0061758893280632,204.0
53,2008,IRI,2.0,0,15739.9838815813,49.0,3.0,Islamic Republic of Iran,0.484,0.0020876826722338,0.0060523715415019,204.0
53,2008,CMR,1.0,0,2352.79945998997,16.0,2.0,Cameroon,0.555,0.0010438413361169,0.0019762845849802,204.0
53,2008,PAN,1.0,0,14466.9673417838,5.0,4.0,Panama,0.392,0.0010438413361169,0.0006175889328063,204.0
53,2008,TUN,1.0,0,10294.921446404,29.0,3.0,Tunisia,0.237,0.0010438413361169,0.0035820158102766,204.0
53,2008,SWE,5.0,0,42189.9639876837,97.0,4.0,Sweden,0.023,0.0052192066805845,0.0119812252964427,204.0
53,2008,LTU,5.0,0,20879.8024701771,58.0,4.0,Lithuania,0.098,0.0052192066805845,0.0071640316205533,204.0
53,2008,NGR,5.0,0,4084.20026035943,44.0,1.0,Nigeria,0.677,0.0052192066805845,0.0054347826086956,204.0
53,2008,CRO,5.0,0,20717.3157388307,62.0,4.0,Croatia,0.087,0.0052192066805845,0.0076581027667984,204.0
53,2008,COL,3.0,0,10846.7376868879,65.0,3.0,Colombia,0.392,0.0031315240083507,0.0080286561264822,204.0
53,2008,GRE,3.0,0,28907.9250256727,98.0,4.0,Greece,0.12,0.0031315240083507,0.012104743083004,204.0
53,2008,ARM,5.0,0,10080.8128333688,26.0,3.0,Armenia,0.198,0.0052192066805845,0.0032114624505928,204.0
53,2008,UZB,4.0,0,6278.27324306742,56.0,3.0,Uzbekistan,0.242,0.0041753653444676,0.0069169960474308,204.0
53,2008,AUT,3.0,0,40964.793352369,61.0,4.0,Austria,0.048,0.0031315240083507,0.0075345849802371,204.0
53,2008,IRL,3.0,0,49583.1415262939,47.0,4.0,Ireland,0.072,0.0031315240083507,0.0058053359683794,204.0
53,2008,KGZ,3.0,0,4046.72078648019,20.0,3.0,Kyrgyzstan,0.345,0.0031315240083507,0.0024703557312253,204.0
53,2008,SRB,3.0,0,11650.228005412,40.0,4.0,Serbia,0.119,0.0031315240083507,0.0049407114624505,204.0
53,2008,ALG,2.0,0,11475.0024058251,48.0,3.0,Algeria,0.46,0.0020876826722338,0.0059288537549407,204.0
53,2008,MAR,2.0,0,6530.97807194875,47.0,2.0,Morocco,0.44,0.0020876826722338,0.0058053359683794,204.0
53,2008,TJK,2.0,0,2801.77617916365,15.0,2.0,Tajikistan,0.269,0.0020876826722338,0.0018527667984189,204.0
53,2008,BAH,2.0,0,12711.7034342221,23.0,4.0,The Bahamas,0.333,0.0020876826722338,0.002840909090909,204.0
53,2008,CHI,1.0,0,18804.0293633295,27.0,4.0,Chile,0.19,0.0010438413361169,0.0033349802371541,204.0
53,2008,ECU,1.0,0,9103.87168745247,25.0,3.0,Ecuador,0.371,0.0010438413361169,0.0030879446640316,204.0
53,2008,ISL,1.0,0,40810.2290862093,14.0,4.0,Iceland,0.039,0.0010438413361169,0.0017292490118577,204.0
53,2008,MAS,1.0,0,17865.6408788889,36.0,4.0,Malaysia,0.202,0.0010438413361169,0.0044466403162055,204.0
53,2008,SAM,1.0,0,4977.34222296625,6.0,3.0,Samoa,0.34,0.0010438413361169,0.0007411067193675,204.0
53,2008,SGP,1.0,0,52180.1731759185,27.0,4.0,Singapore,0.036,0.0010438413361169,0.0033349802371541,204.0
53,2008,RSA,1.0,0,10977.1467973144,96.0,3.0,South Africa,0.401,0.0010438413361169,0.0118577075098814,204.0
53,2008,SUD,1.0,0,2965.55967803393,9.0,1.0,Sudan,0.548,0.0010438413361169,0.0011116600790513,204.0
53,2008,VIE,1.0,0,4200.23523093943,21.0,3.0,Vietnam,0.378,0.0010438413361169,0.0025938735177865,204.0
53,2008,EGY,2.0,0,9698.01663832814,72.0,3.0,Egypt,0.389,0.0020876826722338,0.008893280632411,204.0
53,2008,AFG,1.0,0,1319.60736728553,4.0,1.0,Afghanistan,0.665,0.0010438413361169,0.000494071146245,204.0
53,2008,ISR,1.0,0,27857.6186676969,37.0,4.0,Israel,0.092,0.0010438413361169,0.0045701581027668,204.0
53,2008,MRI,1.0,0,15957.9602249536,12.0,3.0,Mauritius,0.369,0.0010438413361169,0.0014822134387351,204.0
53,2008,MDA,1.0,0,4652.45725879469,29.0,3.0,Republic of Moldova,0.156,0.0010438413361169,0.0035820158102766,204.0
53,2008,TOG,1.0,0,1150.35785293882,4.0,1.0,Togo,0.578,0.0010438413361169,0.000494071146245,204.0
53,2008,VEN,1.0,0,18019.090180914,74.0,2.0,Venezuela,0.521,0.0010438413361169,0.0091403162055336,204.0
54,2012,USA,104.0,0,50436.4354973145,378.0,4.0,United States,0.18,0.108333333333333,0.0480610298792117,205.0
54,2012,CHN,92.0,0,10946.8339714906,276.0,3.0,People's Republic of China,0.186,0.0958333333333333,0.035092180546726,205.0
54,2012,GBR,65.0,1,35243.6421425481,320.0,4.0,Great Britain,0.094,0.0677083333333333,0.0406865861411316,205.0
54,2012,RUS,65.0,0,24020.3111837986,330.0,4.0,Russian Federation,0.178,0.0677083333333333,0.041958041958042,205.0
54,2012,KOR,30.0,0,5900.62848291131,156.0,4.0,Republic of Korea,0.062,0.03125,0.0198347107438017,205.0
54,2012,GER,44.0,0,43288.3199199092,286.0,4.0,Germany,0.071,0.0458333333333333,0.0363636363636364,205.0
54,2012,FRA,35.0,0,36625.9268983289,236.0,4.0,France,0.084,0.0364583333333333,0.0300063572790846,205.0
54,2012,AUS,35.0,0,47045.1294679427,254.0,4.0,Australia,0.063,0.0364583333333333,0.0322949777495232,205.0
54,2012,ITA,28.0,0,34010.0351871531,209.0,4.0,Italy,0.057,0.0291666666666667,0.0265734265734266,205.0
54,2012,HUN,18.0,0,20731.670063284,112.0,4.0,Hungary,0.23,0.01875,0.0142403051493961,205.0
54,2012,JPN,38.0,0,35537.4387641568,215.0,4.0,Japan,0.078,0.0395833333333333,0.0273363000635728,205.0
54,2012,IRI,13.0,0,17556.5330188044,53.0,3.0,Islamic Republic of Iran,0.484,0.0135416666666667,0.0067387158296249,205.0
54,2012,NED,20.0,0,43968.2537766979,107.0,4.0,Netherlands,0.025,0.0208333333333333,0.0136045772409409,205.0
54,2012,NZL,13.0,0,32714.7326094428,89.0,4.0,New Zealand,0.082,0.0135416666666667,0.0113159567705022,205.0
54,2012,UKR,19.0,0,10381.6381853513,214.0,3.0,Ukraine,0.188,0.0197916666666667,0.0272091544818818,205.0
54,2012,CUB,15.0,0,7138.0,100.0,3.0,Cuba,0.3,0.015625,0.0127145581691036,205.0
54,2012,ESP,20.0,0,30645.215366245,163.0,4.0,Spain,0.059,0.0208333333333333,0.0207247298156389,205.0
54,2012,JAM,13.0,0,7119.50555379656,42.0,3.0,Jamaica,0.35,0.0135416666666667,0.0053401144310235,205.0
54,2012,CZE,11.0,0,26483.3804690022,105.0,4.0,Czechia,0.113,0.0114583333333333,0.0133502860775588,205.0
54,2012,RSA,6.0,0,11938.2253602724,68.0,3.0,South Africa,0.401,0.00625,0.0086458995549904,205.0
54,2012,PRK,7.0,0,3835.77471222708,34.0,,Democratic People's Republic of Korea,0.34,0.0072916666666666,0.0043229497774952,205.0
54,2012,BRA,17.0,0,14985.4983398531,153.0,3.0,Brazil,0.391,0.0177083333333333,0.0194532739987285,205.0
54,2012,POL,11.0,0,22169.8256016437,165.0,4.0,Poland,0.105,0.0114583333333333,0.020979020979021,205.0
54,2012,ETH,8.0,0,1291.77690111998,34.0,1.0,Ethiopia,0.494,0.0083333333333333,0.0043229497774952,205.0
54,2012,KAZ,11.0,0,22089.9237188043,103.0,4.0,Kazakhstan,0.177,0.0114583333333333,0.0130959949141767,205.0
54,2012,CRO,6.0,0,19413.8924362517,53.0,4.0,Croatia,0.087,0.00625,0.0067387158296249,205.0
54,2012,CAN,18.0,0,42476.3450506687,209.0,4.0,Canada,0.069,0.01875,0.0265734265734266,205.0
54,2012,BLR,10.0,0,18245.0075205127,128.0,4.0,Belarus,0.096,0.0104166666666667,0.0162746344564526,205.0
54,2012,KEN,13.0,0,2754.76453397186,45.0,2.0,Kenya,0.533,0.0135416666666667,0.0057215511760966,205.0
54,2012,DEN,9.0,0,43509.6123819857,74.0,4.0,Denmark,0.009,0.009375,0.0094087730451366,205.0
54,2012,ROU,7.0,0,17580.9323000955,78.0,4.0,Romania,0.23,0.0072916666666666,0.0099173553719008,205.0
54,2012,AZE,9.0,0,16364.5322162617,51.0,3.0,Azerbaijan,0.329,0.009375,0.0064844246662428,205.0
54,2012,SUI,4.0,0,58750.9384333805,71.0,4.0,Switzerland,0.018,0.0041666666666666,0.0090273363000635,205.0
54,2012,NOR,4.0,0,81725.2185056822,46.0,4.0,Norway,0.012,0.0041666666666666,0.0058486967577876,205.0
54,2012,LTU,5.0,0,21305.0029889157,50.0,4.0,Lithuania,0.098,0.0052083333333333,0.0063572790845518,205.0
54,2012,TUN,3.0,0,10750.8498218162,48.0,3.0,Tunisia,0.237,0.003125,0.0061029879211697,205.0
54,2012,SWE,8.0,0,41523.1432786696,85.0,4.0,Sweden,0.023,0.0083333333333333,0.0108073744437381,205.0
54,2012,COL,9.0,0,12129.809173045,81.0,3.0,Colombia,0.392,0.009375,0.0102987921169739,205.0
54,2012,MEX,8.0,0,15547.9945212814,87.0,3.0,Mexico,0.352,0.0083333333333333,0.0110616656071202,205.0
54,2012,GEO,6.0,0,9497.1212331926,35.0,4.0,Georgia,0.283,0.00625,0.0044500953591862,205.0
54,2012,IRL,6.0,0,47360.089597748,60.0,4.0,Ireland,0.072,0.00625,0.0076287349014621,205.0
54,2012,ARG,4.0,0,19573.9631854518,63.0,4.0,Argentina,0.292,0.0041666666666666,0.0080101716465352,205.0
54,2012,SRB,4.0,0,12438.2559125303,60.0,4.0,Serbia,0.119,0.0041666666666666,0.0076287349014621,205.0
54,2012,SLO,4.0,0,25269.2323059742,61.0,4.0,Slovenia,0.049,0.0041666666666666,0.0077558804831532,205.0
54,2012,TTO,4.0,0,30944.2217594101,25.0,4.0,Trinidad and Tobago,0.264,0.0041666666666666,0.0031786395422759,205.0
54,2012,TUR,3.0,0,18539.2219737781,87.0,4.0,Turkey,0.523,0.003125,0.0110616656071202,205.0
54,2012,DOM,2.0,0,11854.3658261704,21.0,,Dominican Republic,0.433,0.0020833333333333,0.0026700572155117,205.0
54,2012,TPE,2.0,0,5900.62848291131,44.0,,Chinese Taipei,0.34,0.0020833333333333,0.0055944055944055,205.0
54,2012,LAT,2.0,0,19970.0304134941,41.0,4.0,Latvia,0.142,0.0020833333333333,0.0052129688493324,205.0
54,2012,ALG,1.0,0,13392.9447019401,28.0,3.0,Algeria,0.46,0.0010416666666666,0.003560076287349,205.0
54,2012,BRN,1.0,0,36711.3916621356,12.0,4.0,Bahrain,0.181,0.0010416666666666,0.0015257469802924,205.0
54,2012,GRN,1.0,0,13745.3360696052,9.0,3.0,Grenada,0.386,0.0010416666666666,0.0011443102352193,205.0
54,2012,BAH,1.0,0,13745.3360696052,21.0,4.0,The Bahamas,0.333,0.0010416666666666,0.0026700572155117,205.0
54,2012,UGA,1.0,0,1878.8959287812,15.0,2.0,Uganda,0.527,0.0010416666666666,0.0019071837253655,205.0
54,2012,VEN,1.0,0,18486.4582027052,63.0,2.0,Venezuela,0.521,0.0010416666666666,0.0080101716465352,205.0
54,2012,EGY,4.0,0,10774.5299124852,89.0,3.0,Egypt,0.389,0.0041666666666666,0.0113159567705022,205.0
54,2012,IND,6.0,0,4982.08317492358,64.0,2.0,India,0.437,0.00625,0.0081373172282263,205.0
54,2012,MGL,5.0,0,10493.0,29.0,3.0,Mongolia,0.297,0.0052083333333333,0.00368722186904,205.0
54,2012,THA,4.0,0,14202.2506555619,35.0,4.0,Thailand,0.31,0.0041666666666666,0.0044500953591862,205.0
54,2012,BUL,3.0,0,15314.524722925,47.0,3.0,Bulgaria,0.206,0.003125,0.0059758423394787,205.0
54,2012,FIN,3.0,0,37715.0109909915,52.0,4.0,Finland,0.032,0.003125,0.0066115702479338,205.0
54,2012,INA,3.0,0,9272.00911977256,19.0,3.0,Indonesia,0.439,0.003125,0.0024157660521296,205.0
54,2012,SVK,4.0,0,22745.2035926412,46.0,4.0,Slovakia,0.184,0.0041666666666666,0.0058486967577876,205.0
54,2012,BEL,3.0,0,38173.2339164272,79.0,4.0,Belgium,0.044,0.003125,0.0100445009535919,205.0
54,2012,ARM,2.0,0,9076.43308146957,24.0,3.0,Armenia,0.198,0.0020833333333333,0.0030514939605848,205.0
54,2012,EST,2.0,0,22784.3000102147,28.0,4.0,Estonia,0.093,0.0020833333333333,0.003560076287349,205.0
54,2012,MAS,2.0,0,20162.1778664827,30.0,4.0,Malaysia,0.202,0.0020833333333333,0.003814367450731,205.0
54,2012,PUR,2.0,0,34395.0,25.0,,Puerto Rico,0.386,0.0020833333333333,0.0031786395422759,205.0
54,2012,QAT,2.0,0,154339.816050374,12.0,4.0,Qatar,0.212,0.0020833333333333,0.0015257469802924,205.0
54,2012,BOT,1.0,0,13134.4063195563,4.0,3.0,Botswana,0.483,0.0010416666666666,0.0005085823267641,205.0
54,2012,CYP,1.0,0,25933.4946834009,13.0,4.0,Cyprus,0.253,0.0010416666666666,0.0016528925619834,205.0
54,2012,GAB,1.0,0,16682.3078992928,7.0,2.0,Gabon,0.524,0.0010416666666666,0.0008900190718372,205.0
54,2012,GUA,1.0,0,6718.33223911709,19.0,2.0,Guatemala,0.474,0.0010416666666666,0.0024157660521296,205.0
54,2012,MNE,1.0,0,15421.0,8.0,4.0,Montenegro,0.114,0.0010416666666666,0.0010171646535282,205.0
54,2012,POR,1.0,0,24211.4375382567,70.0,4.0,Portugal,0.076,0.0010416666666666,0.0089001907183725,205.0
54,2012,UZB,3.0,0,7847.07458092857,53.0,3.0,Uzbekistan,0.242,0.003125,0.0067387158296249,205.0
54,2012,GRE,2.0,0,22746.2062950648,74.0,4.0,Greece,0.12,0.0020833333333333,0.0094087730451366,205.0
54,2012,SGP,2.0,0,62855.5234633307,22.0,4.0,Singapore,0.036,0.0020833333333333,0.0027972027972028,205.0
54,2012,AFG,1.0,0,1945.0,6.0,1.0,Afghanistan,0.665,0.0010416666666666,0.0007628734901462,205.0
54,2012,CMR,1.0,0,2536.54681699579,16.0,2.0,Cameroon,0.555,0.0010416666666666,0.0020343293070565,205.0
54,2012,HKG,1.0,0,44795.1102949275,36.0,4.0,"Hong Kong, China",0.34,0.0010416666666666,0.0045772409408773,205.0
54,2012,KSA,1.0,0,49835.0474161016,19.0,4.0,Kingdom of Saudi Arabia,0.229,0.0010416666666666,0.0024157660521296,205.0
54,2012,KUW,1.0,0,80657.134437754,10.0,4.0,Kuwait,0.199,0.0010416666666666,0.0012714558169103,205.0
54,2012,MAR,1.0,0,7355.32597285302,49.0,2.0,Morocco,0.44,0.0010416666666666,0.0062301335028607,205.0
54,2012,TJK,1.0,0,3283.90928244405,16.0,2.0,Tajikistan,0.269,0.0010416666666666,0.0020343293070565,205.0
54,2012,VIE,1.0,0,4987.96428728723,17.0,3.0,Vietnam,0.378,0.0010416666666666,0.0021614748887476,205.0
59,2016,USA,121.0,0,53301.0150669515,380.0,4.0,United States,0.18,0.124485596707819,0.0458715596330275,207.0
59,2016,GBR,67.0,0,37593.906583539,266.0,4.0,Great Britain,0.094,0.0689300411522634,0.0321100917431193,207.0
59,2016,CHN,70.0,0,14138.9546372735,279.0,3.0,People's Republic of China,0.186,0.0720164609053498,0.0336793819410913,207.0
59,2016,RUS,56.0,0,23610.3688230742,221.0,4.0,Russian Federation,0.178,0.0576131687242798,0.0266779333655239,207.0
59,2016,GER,42.0,0,45030.4682616668,300.0,4.0,Germany,0.071,0.0432098765432099,0.0362143891839691,207.0
59,2016,JPN,41.0,0,37384.5570542166,231.0,4.0,Japan,0.078,0.0421810699588477,0.0278850796716562,207.0
59,2016,FRA,42.0,0,37343.8402371787,258.0,4.0,France,0.084,0.0432098765432099,0.0311443746982134,207.0
59,2016,KOR,21.0,0,7084.08646145899,146.0,4.0,Republic of Korea,0.062,0.0216049382716049,0.0176243360695316,207.0
59,2016,ITA,28.0,0,34120.4221768589,224.0,4.0,Italy,0.057,0.0288065843621399,0.0270400772573636,207.0
59,2016,AUS,29.0,0,48675.1353283578,262.0,4.0,Australia,0.063,0.0298353909465021,0.0316272332206663,207.0
59,2016,NED,19.0,0,45654.4688928012,145.0,4.0,Netherlands,0.025,0.0195473251028807,0.0175036214389184,207.0
59,2016,HUN,15.0,0,23568.9257427087,128.0,4.0,Hungary,0.23,0.0154320987654321,0.0154514727184935,207.0
59,2016,BRA,19.0,1,13990.6467728271,271.0,3.0,Brazil,0.391,0.0195473251028807,0.0327136648961854,207.0
59,2016,ESP,17.0,0,33002.6743470795,177.0,4.0,Spain,0.059,0.0174897119341564,0.0213664896185418,207.0
59,2016,KEN,13.0,0,2975.47946717408,58.0,2.0,Kenya,0.533,0.0133744855967078,0.0070014485755673,207.0
59,2016,JAM,11.0,0,7381.33241824725,51.0,3.0,Jamaica,0.35,0.0113168724279835,0.0061564461612747,207.0
59,2016,CRO,10.0,0,20915.2273189076,48.0,4.0,Croatia,0.087,0.0102880658436214,0.005794302269435,207.0
59,2016,CUB,11.0,0,7928.04988676795,97.0,3.0,Cuba,0.3,0.0113168724279835,0.0117093191694833,207.0
59,2016,NZL,18.0,0,34879.9380406397,91.0,4.0,New Zealand,0.082,0.0185185185185185,0.010985031385804,207.0
59,2016,CAN,22.0,0,43702.0795984309,218.0,4.0,Canada,0.069,0.0226337448559671,0.0263157894736842,207.0
59,2016,UZB,13.0,0,9845.35219226057,66.0,3.0,Uzbekistan,0.242,0.0133744855967078,0.0079671656204732,207.0
59,2016,COL,8.0,0,13367.4456944415,98.0,3.0,Colombia,0.392,0.0082304526748971,0.0118300338000966,207.0
59,2016,SUI,7.0,0,60647.6402593232,82.0,4.0,Switzerland,0.018,0.0072016460905349,0.0098985997102848,207.0
59,2016,IRI,8.0,0,17738.0594595156,52.0,3.0,Islamic Republic of Iran,0.484,0.0082304526748971,0.0062771607918879,207.0
59,2016,GRE,6.0,0,22679.8098204854,69.0,4.0,Greece,0.12,0.0061728395061728,0.0083293095123128,207.0
59,2016,ARG,4.0,0,18819.6428869525,85.0,4.0,Argentina,0.292,0.0041152263374485,0.0102607436021246,207.0
59,2016,DEN,15.0,0,46018.9834038023,73.0,4.0,Denmark,0.009,0.0154320987654321,0.0088121680347658,207.0
59,2016,SWE,11.0,0,44131.0319723808,94.0,4.0,Sweden,0.023,0.0113168724279835,0.0113471752776437,207.0
59,2016,RSA,10.0,0,11908.1114036069,84.0,3.0,South Africa,0.401,0.0102880658436214,0.0101400289715113,207.0
59,2016,KAZ,17.0,0,23731.5113952677,99.0,4.0,Kazakhstan,0.177,0.0174897119341564,0.0119507484307098,207.0
59,2016,UKR,11.0,0,9221.60818646614,184.0,3.0,Ukraine,0.188,0.0113168724279835,0.0222114920328344,207.0
59,2016,SRB,8.0,0,13518.9496981024,55.0,4.0,Serbia,0.119,0.0082304526748971,0.0066393046837276,207.0
59,2016,POL,11.0,0,25020.6203257842,181.0,4.0,Poland,0.105,0.0113168724279835,0.0218493481409947,207.0
59,2016,PRK,7.0,0,4452.64927468252,31.0,,Democratic People's Republic of Korea,0.34,0.0072016460905349,0.0037421535490101,207.0
59,2016,BEL,6.0,0,39456.8633726728,90.0,4.0,Belgium,0.044,0.0061728395061728,0.0108643167551907,207.0
59,2016,THA,6.0,0,15411.5337959337,51.0,4.0,Thailand,0.31,0.0061728395061728,0.0061564461612747,207.0
59,2016,SVK,4.0,0,25087.7139863877,47.0,4.0,Slovakia,0.184,0.0041152263374485,0.0056735876388218,207.0
59,2016,GEO,7.0,0,10945.465518139,41.0,4.0,Georgia,0.283,0.0072016460905349,0.0049492998551424,207.0
59,2016,AZE,18.0,0,16770.8504902045,55.0,3.0,Azerbaijan,0.329,0.0185185185185185,0.0066393046837276,207.0
59,2016,BLR,9.0,0,17701.9593168985,100.0,4.0,Belarus,0.096,0.0092592592592592,0.012071463061323,207.0
59,2016,TUR,8.0,0,21937.1612967413,87.0,4.0,Turkey,0.523,0.0082304526748971,0.010502172863351,207.0
59,2016,ARM,4.0,0,10113.0505064223,32.0,3.0,Armenia,0.198,0.0041152263374485,0.0038628681796233,207.0
59,2016,CZE,10.0,0,29097.5043798794,96.0,4.0,Czechia,0.113,0.0102880658436214,0.0115886045388701,207.0
59,2016,ETH,8.0,0,1722.30919630768,38.0,1.0,Ethiopia,0.494,0.0082304526748971,0.0045871559633027,207.0
59,2016,SLO,4.0,0,27004.7160998092,44.0,4.0,Slovenia,0.049,0.0041152263374485,0.0053114437469821,207.0
59,2016,INA,3.0,0,10849.6695811754,24.0,3.0,Indonesia,0.439,0.0030864197530864,0.0028971511347175,207.0
59,2016,ROU,4.0,0,19825.6025546891,67.0,4.0,Romania,0.23,0.0041152263374485,0.0080878802510864,207.0
59,2016,BRN,2.0,0,38805.3906548486,34.0,4.0,Bahrain,0.181,0.0020576131687242,0.0041042974408498,207.0
59,2016,VIE,2.0,0,6089.62318030299,21.0,3.0,Vietnam,0.378,0.0020576131687242,0.0025350072428778,207.0
59,2016,TPE,3.0,0,7084.08646145899,56.0,,Chinese Taipei,0.34,0.0030864197530864,0.0067600193143409,207.0
59,2016,CIV,2.0,0,3328.97950270855,12.0,1.0,Côte d'Ivoire,0.612,0.0020576131687242,0.0014485755673587,207.0
59,2016,IOA,2.0,0,,9.0,,Independent Olympic Athletes,,0.0020576131687242,0.001086431675519,207.0
59,2016,BAH,2.0,0,14074.3772389897,26.0,4.0,The Bahamas,0.333,0.0020576131687242,0.0031385803959439,207.0
59,2016,FIJ,1.0,0,7084.08646145899,14.0,3.0,Fiji,0.332,0.0010288065843621,0.0016900048285852,207.0
59,2016,JOR,1.0,0,9149.41215916899,8.0,3.0,Jordan,0.449,0.0010288065843621,0.0009657170449058,207.0
